managedObjects_id,Meter Type,Suburb,Postcode,Usage Type
71786628,c8y_lwm2m,MOUNTAIN CREEK,4557,Residential
71786537,c8y_lwm2m,MOUNTAIN CREEK,4557,Residential
71786807,c8y_lwm2m,MOUNTAIN CREEK,4557,Residential
71786632,c8y_lwm2m,MOUNTAIN CREEK,4557,Residential
71778993,c8y_lwm2m,MOUNTAIN CREEK,4557,Residential
71786576,c8y_lwm2m,MOUNTAIN CREEK,4557,Residential
71786581,c8y_lwm2m,MOUNTAIN CREEK,4557,Residential
71786544,c8y_lwm2m,MOUNTAIN CREEK,4557,Residential
77759534,c8y_lwm2m,MOUNTAIN CREEK,4557,Residential
71786824,c8y_lwm2m,MOUNTAIN CREEK,4557,Residential
29531163,c8y_lwm2m,MOUNTAIN CREEK,4557,Residential
71778996,c8y_lwm2m,MOUNTAIN CREEK,4557,Residential
71786631,c8y_lwm2m,MOUNTAIN CREEK,4557,Non-Residential
71778983,c8y_lwm2m,MOUNTAIN CREEK,4557,Residential
71778981,c8y_lwm2m,MOUNTAIN CREEK,4557,Residential
71786532,c8y_lwm2m,MOUNTAIN CREEK,4557,Residential
71786708,c8y_lwm2m,MOUNTAIN CREEK,4557,Residential
71786673,c8y_lwm2m,MOUNTAIN CREEK,4557,Residential
71778973,c8y_lwm2m,MOUNTAIN CREEK,4557,Residential
71786608,c8y_lwm2m,MOUNTAIN CREEK,4557,Residential
71786801,c8y_lwm2m,MOUNTAIN CREEK,4557,Residential
71786531,c8y_lwm2m,MOUNTAIN CREEK,4557,Residential
71786538,c8y_lwm2m,MOUNTAIN CREEK,4557,Residential
71786609,c8y_lwm2m,MOUNTAIN CREEK,4557,Residential
71786716,c8y_lwm2m,MOUNTAIN CREEK,4557,Residential
71786634,c8y_lwm2m,MOUNTAIN CREEK,4557,Residential
71786610,c8y_lwm2m,MOUNTAIN CREEK,4557,Residential
71786818,c8y_lwm2m,MOUNTAIN CREEK,4557,Residential
45136724,captis_pulse,MOUNTAIN CREEK,4557,Residential
45134455,captis_pulse,MOUNTAIN CREEK,4557,Residential
45122395,captis_pulse,MOUNTAIN CREEK,4557,Residential
45121593,captis_pulse,MOUNTAIN CREEK,4557,Residential
71786773,c8y_lwm2m,MOUNTAIN CREEK,4557,Residential
45135069,captis_pulse,MOUNTAIN CREEK,4557,Residential
9338236,captis_pulse,MOUNTAIN CREEK,4557,Residential
45122201,captis_pulse,MOUNTAIN CREEK,4557,Residential
45135150,captis_pulse,MOUNTAIN CREEK,4557,Residential
45121196,captis_pulse,MOUNTAIN CREEK,4557,Residential
45122030,captis_pulse,MOUNTAIN CREEK,4557,Residential
71786522,c8y_lwm2m,COOLUM BEACH,4573,Residential
32981288,captis_pulse,MAROOCHYDORE,4558,Non-Residential
22723156,c8y_lwm2m,MAROOCHYDORE,4558,Non-Residential
22723383,c8y_lwm2m,MAROOCHYDORE,4558,Residential
22723599,c8y_lwm2m,MAROOCHYDORE,4558,Non-Residential
22723725,c8y_lwm2m,MAROOCHYDORE,4558,Non-Residential
46059164,captis_pulse,MAROOCHYDORE,4558,Residential
71786713,c8y_lwm2m,MAROOCHYDORE,4558,Residential
22723723,c8y_lwm2m,MAROOCHYDORE,4558,Residential
325277,captis_pulse,MAROOCHYDORE,4558,Residential
2312,captis_pulse,MAROOCHYDORE,4558,Non-Residential
720,captis_pulse,MAROOCHYDORE,4558,Non-Residential
22723203,c8y_lwm2m,MAROOCHYDORE,4558,Non-Residential
22723283,c8y_lwm2m,MAROOCHYDORE,4558,Non-Residential
34593438,captis_pulse,MAROOCHYDORE,4558,Non-Residential
22723279,c8y_lwm2m,MAROOCHYDORE,4558,Residential
22723521,c8y_lwm2m,MAROOCHYDORE,4558,Residential
22723373,c8y_lwm2m,MAROOCHYDORE,4558,Residential
22722681,c8y_lwm2m,MAROOCHYDORE,4558,Non-Residential
22724010,c8y_lwm2m,MAROOCHYDORE,4558,Residential
22724049,c8y_lwm2m,MAROOCHYDORE,4558,Residential
22723573,c8y_lwm2m,MAROOCHYDORE,4558,Residential
22723556,c8y_lwm2m,MAROOCHYDORE,4558,Residential
22724050,c8y_lwm2m,MAROOCHYDORE,4558,Residential
22722670,c8y_lwm2m,MAROOCHYDORE,4558,Residential
22723364,c8y_lwm2m,MAROOCHYDORE,4558,Residential
22724007,c8y_lwm2m,MAROOCHYDORE,4558,Residential
22723374,c8y_lwm2m,KULUIN,4558,Residential
22723754,c8y_lwm2m,KULUIN,4558,Residential
22723632,c8y_lwm2m,KULUIN,4558,Residential
22723636,c8y_lwm2m,KULUIN,4558,Residential
22723761,c8y_lwm2m,KULUIN,4558,Residential
22723752,c8y_lwm2m,KULUIN,4558,Residential
22723755,c8y_lwm2m,KULUIN,4558,Residential
22723007,c8y_lwm2m,KULUIN,4558,Residential
22723757,c8y_lwm2m,KULUIN,4558,Residential
22723355,c8y_lwm2m,KULUIN,4558,Residential
22723633,c8y_lwm2m,KULUIN,4558,Residential
22723634,c8y_lwm2m,KULUIN,4558,Residential
22723698,c8y_lwm2m,KULUIN,4558,Residential
22722663,c8y_lwm2m,KULUIN,4558,Residential
22722659,c8y_lwm2m,KULUIN,4558,Residential
22722658,c8y_lwm2m,KULUIN,4558,Residential
22722956,c8y_lwm2m,KULUIN,4558,Residential
22723123,c8y_lwm2m,KULUIN,4558,Residential
22723993,c8y_lwm2m,KULUIN,4558,Residential
22724000,c8y_lwm2m,KULUIN,4558,Residential
586813,captis_pulse,KULUIN,4558,Residential
22723410,c8y_lwm2m,KULUIN,4558,Residential
22723411,c8y_lwm2m,KULUIN,4558,Residential
22723997,c8y_lwm2m,KULUIN,4558,Residential
22723386,c8y_lwm2m,KULUIN,4558,Residential
22723388,c8y_lwm2m,KULUIN,4558,Residential
22723389,c8y_lwm2m,KULUIN,4558,Residential
22723998,c8y_lwm2m,KULUIN,4558,Residential
22723899,c8y_lwm2m,KULUIN,4558,Residential
22723900,c8y_lwm2m,KULUIN,4558,Residential
22723896,c8y_lwm2m,KULUIN,4558,Residential
22723897,c8y_lwm2m,KULUIN,4558,Residential
22722666,c8y_lwm2m,KULUIN,4558,Residential
71270,captis_pulse,KULUIN,4558,Residential
66398,captis_pulse,KULUIN,4558,Residential
72833,captis_pulse,KULUIN,4558,Residential
22723501,c8y_lwm2m,KULUIN,4558,Residential
22722661,c8y_lwm2m,KULUIN,4558,Residential
67074,captis_pulse,KULUIN,4558,Residential
22722662,c8y_lwm2m,KULUIN,4558,Residential
22723901,c8y_lwm2m,KULUIN,4558,Residential
22723124,c8y_lwm2m,KULUIN,4558,Residential
22723246,c8y_lwm2m,KULUIN,4558,Residential
63076216,captis_pulse,MAROOCHYDORE,4558,Non-Residential
65438204,captis_pulse,MAROOCHYDORE,4558,Non-Residential
22722684,c8y_lwm2m,MAROOCHYDORE,4558,Residential
22722673,c8y_lwm2m,MAROOCHYDORE,4558,Residential
22723311,c8y_lwm2m,MAROOCHYDORE,4558,Residential
22723450,c8y_lwm2m,MAROOCHYDORE,4558,Residential
22723534,c8y_lwm2m,MAROOCHYDORE,4558,Residential
81502510,captis_pulse,MAROOCHYDORE,4558,Residential
81970767,captis_pulse,MAROOCHYDORE,4558,Non-Residential
22723570,c8y_lwm2m,MAROOCHYDORE,4558,Residential
22723280,c8y_lwm2m,MAROOCHYDORE,4558,Non-Residential
81971113,captis_pulse,MAROOCHYDORE,4558,Non-Residential
81970558,captis_pulse,MAROOCHYDORE,4558,Non-Residential
22723336,c8y_lwm2m,MAROOCHYDORE,4558,Non-Residential
22723218,c8y_lwm2m,MAROOCHYDORE,4558,Non-Residential
22723264,c8y_lwm2m,MAROOCHYDORE,4558,Residential
22723262,c8y_lwm2m,MAROOCHYDORE,4558,Residential
22723553,c8y_lwm2m,MAROOCHYDORE,4558,Residential
22723550,c8y_lwm2m,MAROOCHYDORE,4558,Residential
22723554,c8y_lwm2m,MAROOCHYDORE,4558,Residential
22723552,c8y_lwm2m,MAROOCHYDORE,4558,Residential
22723555,c8y_lwm2m,MAROOCHYDORE,4558,Residential
22723559,c8y_lwm2m,MAROOCHYDORE,4558,Residential
22723548,c8y_lwm2m,MAROOCHYDORE,4558,Residential
22723715,c8y_lwm2m,MAROOCHYDORE,4558,Residential
22723713,c8y_lwm2m,MAROOCHYDORE,4558,Residential
22723630,c8y_lwm2m,MAROOCHYDORE,4558,Residential
22723626,c8y_lwm2m,MAROOCHYDORE,4558,Residential
22723114,c8y_lwm2m,MAROOCHYDORE,4558,Residential
22723639,c8y_lwm2m,MAROOCHYDORE,4558,Residential
22723814,c8y_lwm2m,MAROOCHYDORE,4558,Residential
22723627,c8y_lwm2m,MAROOCHYDORE,4558,Residential
22723640,c8y_lwm2m,MAROOCHYDORE,4558,Residential
22723628,c8y_lwm2m,MAROOCHYDORE,4558,Residential
22723724,c8y_lwm2m,MAROOCHYDORE,4558,Residential
22723722,c8y_lwm2m,MAROOCHYDORE,4558,Residential
22723115,c8y_lwm2m,MAROOCHYDORE,4558,Residential
22723727,c8y_lwm2m,MAROOCHYDORE,4558,Residential
22723642,c8y_lwm2m,MAROOCHYDORE,4558,Residential
22723641,c8y_lwm2m,MAROOCHYDORE,4558,Residential
22723523,c8y_lwm2m,MAROOCHYDORE,4558,Non-Residential
81969311,captis_pulse,MAROOCHYDORE,4558,Residential
9031818,captis_pulse,MAROOCHYDORE,4558,Residential
22723507,c8y_lwm2m,MAROOCHYDORE,4558,Residential
8976644,captis_pulse,MAROOCHYDORE,4558,Residential
9013351,captis_pulse,MAROOCHYDORE,4558,Residential
8983790,captis_pulse,MAROOCHYDORE,4558,Residential
22723511,c8y_lwm2m,MAROOCHYDORE,4558,Residential
22723323,c8y_lwm2m,MAROOCHYDORE,4558,Residential
22722639,c8y_lwm2m,MAROOCHYDORE,4558,Residential
22722679,c8y_lwm2m,MAROOCHYDORE,4558,Residential
471,captis_pulse,MAROOCHYDORE,4558,Residential
22723455,c8y_lwm2m,MAROOCHYDORE,4558,Residential
22723454,c8y_lwm2m,MAROOCHYDORE,4558,Residential
22723547,c8y_lwm2m,MAROOCHYDORE,4558,Residential
22723980,c8y_lwm2m,MAROOCHYDORE,4558,Residential
22723452,c8y_lwm2m,MAROOCHYDORE,4558,Residential
22723457,c8y_lwm2m,MAROOCHYDORE,4558,Residential
22723471,c8y_lwm2m,MAROOCHYDORE,4558,Residential
22723472,c8y_lwm2m,MAROOCHYDORE,4558,Residential
22723204,c8y_lwm2m,MAROOCHYDORE,4558,Residential
22723891,c8y_lwm2m,MAROOCHYDORE,4558,Residential
22723456,c8y_lwm2m,MAROOCHYDORE,4558,Residential
22723048,c8y_lwm2m,MAROOCHYDORE,4558,Residential
22723418,c8y_lwm2m,MAROOCHYDORE,4558,Residential
22723305,c8y_lwm2m,MAROOCHYDORE,4558,Residential
22723485,c8y_lwm2m,MAROOCHYDORE,4558,Residential
22723487,c8y_lwm2m,MAROOCHYDORE,4558,Residential
22723265,c8y_lwm2m,MAROOCHYDORE,4558,Residential
22723421,c8y_lwm2m,MAROOCHYDORE,4558,Residential
22723419,c8y_lwm2m,MAROOCHYDORE,4558,Residential
22723308,c8y_lwm2m,MAROOCHYDORE,4558,Residential
22723453,c8y_lwm2m,MAROOCHYDORE,4558,Residential
22723875,c8y_lwm2m,MAROOCHYDORE,4558,Residential
8981839,captis_pulse,MAROOCHYDORE,4558,Residential
22723918,c8y_lwm2m,MAROOCHYDORE,4558,Residential
22723919,c8y_lwm2m,MAROOCHYDORE,4558,Residential
22723666,c8y_lwm2m,MAROOCHYDORE,4558,Residential
22723873,c8y_lwm2m,MAROOCHYDORE,4558,Residential
9345751,captis_pulse,MAROOCHYDORE,4558,Residential
9160926,captis_pulse,MAROOCHYDORE,4558,Residential
9343438,captis_pulse,MAROOCHYDORE,4558,Residential
9343534,captis_pulse,MAROOCHYDORE,4558,Residential
22723956,c8y_lwm2m,MAROOCHYDORE,4558,Residential
22723877,c8y_lwm2m,MAROOCHYDORE,4558,Residential
9354554,captis_pulse,MAROOCHYDORE,4558,Residential
8976840,captis_pulse,MAROOCHYDORE,4558,Residential
22723643,c8y_lwm2m,MAROOCHYDORE,4558,Residential
1875,captis_pulse,MAROOCHYDORE,4558,Residential
2112,captis_pulse,MAROOCHYDORE,4558,Residential
733,captis_pulse,MAROOCHYDORE,4558,Residential
669,captis_pulse,MAROOCHYDORE,4558,Residential
22723118,c8y_lwm2m,MAROOCHYDORE,4558,Residential
22723788,c8y_lwm2m,MAROOCHYDORE,4558,Residential
22723622,c8y_lwm2m,MAROOCHYDORE,4558,Residential
684,captis_pulse,MAROOCHYDORE,4558,Residential
1792,captis_pulse,MAROOCHYDORE,4558,Residential
22723372,c8y_lwm2m,MAROOCHYDORE,4558,Residential
22723370,c8y_lwm2m,MAROOCHYDORE,4558,Residential
22723427,c8y_lwm2m,MAROOCHYDORE,4558,Residential
22723424,c8y_lwm2m,MAROOCHYDORE,4558,Residential
22723368,c8y_lwm2m,MAROOCHYDORE,4558,Residential
22723347,c8y_lwm2m,MAROOCHYDORE,4558,Residential
22723290,c8y_lwm2m,MAROOCHYDORE,4558,Residential
22723295,c8y_lwm2m,MAROOCHYDORE,4558,Residential
22723344,c8y_lwm2m,MAROOCHYDORE,4558,Residential
22723348,c8y_lwm2m,MAROOCHYDORE,4558,Residential
22723349,c8y_lwm2m,MAROOCHYDORE,4558,Residential
22723345,c8y_lwm2m,MAROOCHYDORE,4558,Residential
22723346,c8y_lwm2m,MAROOCHYDORE,4558,Residential
22723995,c8y_lwm2m,MAROOCHYDORE,4558,Residential
22723227,c8y_lwm2m,MAROOCHYDORE,4558,Residential
22723226,c8y_lwm2m,MAROOCHYDORE,4558,Residential
22723225,c8y_lwm2m,MAROOCHYDORE,4558,Residential
22723229,c8y_lwm2m,MAROOCHYDORE,4558,Residential
22723228,c8y_lwm2m,MAROOCHYDORE,4558,Residential
22723224,c8y_lwm2m,MAROOCHYDORE,4558,Residential
9458876,captis_pulse,MAROOCHYDORE,4558,Residential
22723116,c8y_lwm2m,MAROOCHYDORE,4558,Residential
22723387,c8y_lwm2m,MAROOCHYDORE,4558,Residential
22723294,c8y_lwm2m,MAROOCHYDORE,4558,Non-Residential
22723292,c8y_lwm2m,MAROOCHYDORE,4558,Non-Residential
46358581,captis_pulse,MAROOCHYDORE,4558,Residential
22724012,c8y_lwm2m,MAROOCHYDORE,4558,Residential
22723665,c8y_lwm2m,MAROOCHYDORE,4558,Residential
22723664,c8y_lwm2m,MAROOCHYDORE,4558,Residential
22723667,c8y_lwm2m,MAROOCHYDORE,4558,Residential
22723663,c8y_lwm2m,MAROOCHYDORE,4558,Residential
22723812,c8y_lwm2m,MAROOCHYDORE,4558,Residential
22723917,c8y_lwm2m,MAROOCHYDORE,4558,Residential
22723916,c8y_lwm2m,MAROOCHYDORE,4558,Residential
22723953,c8y_lwm2m,MAROOCHYDORE,4558,Residential
22723952,c8y_lwm2m,MAROOCHYDORE,4558,Residential
22724029,c8y_lwm2m,MAROOCHYDORE,4558,Residential
22723915,c8y_lwm2m,MAROOCHYDORE,4558,Residential
22723816,c8y_lwm2m,MAROOCHYDORE,4558,Residential
22723955,c8y_lwm2m,MAROOCHYDORE,4558,Residential
22723914,c8y_lwm2m,MAROOCHYDORE,4558,Residential
22723662,c8y_lwm2m,MAROOCHYDORE,4558,Residential
22724051,c8y_lwm2m,MAROOCHYDORE,4558,Residential
22723790,c8y_lwm2m,MAROOCHYDORE,4558,Residential
22723927,c8y_lwm2m,MAROOCHYDORE,4558,Residential
22723789,c8y_lwm2m,MAROOCHYDORE,4558,Residential
22724027,c8y_lwm2m,MAROOCHYDORE,4558,Residential
22724078,c8y_lwm2m,MAROOCHYDORE,4558,Residential
22723792,c8y_lwm2m,MAROOCHYDORE,4558,Residential
22723926,c8y_lwm2m,MAROOCHYDORE,4558,Residential
22723813,c8y_lwm2m,MAROOCHYDORE,4558,Residential
22723398,c8y_lwm2m,MAROOCHYDORE,4558,Residential
1353283,captis_pulse,MAROOCHYDORE,4558,Residential
22723277,c8y_lwm2m,MAROOCHYDORE,4558,Residential
22723360,c8y_lwm2m,MAROOCHYDORE,4558,Residential
22723251,c8y_lwm2m,MAROOCHYDORE,4558,Residential
9370753,captis_pulse,MAROOCHYDORE,4558,Residential
29297,captis_pulse,MAROOCHYDORE,4558,Residential
22723271,c8y_lwm2m,MAROOCHYDORE,4558,Residential
1276270,captis_pulse,MAROOCHYDORE,4558,Residential
22723392,c8y_lwm2m,MAROOCHYDORE,4558,Residential
22723399,c8y_lwm2m,MAROOCHYDORE,4558,Residential
22723362,c8y_lwm2m,MAROOCHYDORE,4558,Residential
22723221,c8y_lwm2m,MAROOCHYDORE,4558,Residential
22723505,c8y_lwm2m,MAROOCHYDORE,4558,Residential
22723415,c8y_lwm2m,MAROOCHYDORE,4558,Residential
22723414,c8y_lwm2m,MAROOCHYDORE,4558,Residential
22723502,c8y_lwm2m,MAROOCHYDORE,4558,Residential
22723469,c8y_lwm2m,MAROOCHYDORE,4558,Residential
22723500,c8y_lwm2m,MAROOCHYDORE,4558,Residential
22723468,c8y_lwm2m,MAROOCHYDORE,4558,Residential
22723475,c8y_lwm2m,MAROOCHYDORE,4558,Residential
22723470,c8y_lwm2m,MAROOCHYDORE,4558,Residential
22723273,c8y_lwm2m,MAROOCHYDORE,4558,Residential
22723474,c8y_lwm2m,MAROOCHYDORE,4558,Residential
22723422,c8y_lwm2m,MAROOCHYDORE,4558,Residential
22723473,c8y_lwm2m,MAROOCHYDORE,4558,Residential
22723391,c8y_lwm2m,MAROOCHYDORE,4558,Residential
22723293,c8y_lwm2m,MAROOCHYDORE,4558,Residential
22723390,c8y_lwm2m,MAROOCHYDORE,4558,Residential
22723315,c8y_lwm2m,MAROOCHYDORE,4558,Residential
9395630,captis_pulse,MAROOCHYDORE,4558,Residential
22723316,c8y_lwm2m,MAROOCHYDORE,4558,Residential
22722954,c8y_lwm2m,MAROOCHYDORE,4558,Residential
77759533,c8y_lwm2m,MAROOCHYDORE,4558,Residential
22723317,c8y_lwm2m,MAROOCHYDORE,4558,Residential
22723314,c8y_lwm2m,MAROOCHYDORE,4558,Residential
22723318,c8y_lwm2m,MAROOCHYDORE,4558,Residential
22723319,c8y_lwm2m,MAROOCHYDORE,4558,Residential
22723726,c8y_lwm2m,MAROOCHYDORE,4558,Residential
22723596,c8y_lwm2m,MAROOCHYDORE,4558,Residential
22723601,c8y_lwm2m,MAROOCHYDORE,4558,Residential
8988517,captis_pulse,MAROOCHYDORE,4558,Residential
9354732,captis_pulse,MAROOCHYDORE,4558,Residential
22723886,c8y_lwm2m,MAROOCHYDORE,4558,Residential
8987939,captis_pulse,MAROOCHYDORE,4558,Residential
22723425,c8y_lwm2m,MAROOCHYDORE,4558,Residential
22723436,c8y_lwm2m,MAROOCHYDORE,4558,Residential
310546,captis_pulse,MAROOCHYDORE,4558,Residential
8986179,captis_pulse,MAROOCHYDORE,4558,Residential
9649470,captis_pulse,MAROOCHYDORE,4558,Residential
22723497,c8y_lwm2m,MAROOCHYDORE,4558,Residential
22722638,c8y_lwm2m,MAROOCHYDORE,4558,Residential
22723855,c8y_lwm2m,MAROOCHYDORE,4558,Residential
9329977,captis_pulse,MAROOCHYDORE,4558,Residential
307054,captis_pulse,MAROOCHYDORE,4558,Residential
22723859,c8y_lwm2m,MAROOCHYDORE,4558,Residential
303135,captis_pulse,MAROOCHYDORE,4558,Residential
285064,captis_pulse,MAROOCHYDORE,4558,Residential
22723848,c8y_lwm2m,MAROOCHYDORE,4558,Residential
22723992,c8y_lwm2m,MAROOCHYDORE,4558,Residential
22722649,c8y_lwm2m,MAROOCHYDORE,4558,Residential
315559,captis_pulse,MAROOCHYDORE,4558,Residential
22723843,c8y_lwm2m,MAROOCHYDORE,4558,Residential
22723674,c8y_lwm2m,MAROOCHYDORE,4558,Residential
731394,captis_pulse,MAROOCHYDORE,4558,Residential
8984150,captis_pulse,MAROOCHYDORE,4558,Residential
22723854,c8y_lwm2m,MAROOCHYDORE,4558,Residential
9354863,captis_pulse,MAROOCHYDORE,4558,Residential
22723766,c8y_lwm2m,MAROOCHYDORE,4558,Residential
22723682,c8y_lwm2m,MAROOCHYDORE,4558,Residential
22723699,c8y_lwm2m,MAROOCHYDORE,4558,Residential
22723852,c8y_lwm2m,MAROOCHYDORE,4558,Residential
22723702,c8y_lwm2m,MAROOCHYDORE,4558,Residential
22723499,c8y_lwm2m,MAROOCHYDORE,4558,Residential
22723494,c8y_lwm2m,MAROOCHYDORE,4558,Residential
22723426,c8y_lwm2m,MAROOCHYDORE,4558,Residential
22723396,c8y_lwm2m,MAROOCHYDORE,4558,Residential
22723201,c8y_lwm2m,MAROOCHYDORE,4558,Residential
22723479,c8y_lwm2m,MAROOCHYDORE,4558,Residential
22723267,c8y_lwm2m,MAROOCHYDORE,4558,Residential
22723478,c8y_lwm2m,MAROOCHYDORE,4558,Residential
22723531,c8y_lwm2m,MAROOCHYDORE,4558,Residential
22723249,c8y_lwm2m,MAROOCHYDORE,4558,Residential
22723356,c8y_lwm2m,MAROOCHYDORE,4558,Residential
22723532,c8y_lwm2m,MAROOCHYDORE,4558,Residential
22723219,c8y_lwm2m,MAROOCHYDORE,4558,Residential
22723200,c8y_lwm2m,MAROOCHYDORE,4558,Residential
22723276,c8y_lwm2m,MAROOCHYDORE,4558,Residential
22723269,c8y_lwm2m,MAROOCHYDORE,4558,Residential
22723480,c8y_lwm2m,MAROOCHYDORE,4558,Residential
22723363,c8y_lwm2m,MAROOCHYDORE,4558,Residential
22723275,c8y_lwm2m,MAROOCHYDORE,4558,Residential
22723402,c8y_lwm2m,MAROOCHYDORE,4558,Residential
22723401,c8y_lwm2m,MAROOCHYDORE,4558,Residential
22723447,c8y_lwm2m,MAROOCHYDORE,4558,Residential
22723459,c8y_lwm2m,MAROOCHYDORE,4558,Residential
22723274,c8y_lwm2m,MAROOCHYDORE,4558,Residential
22723446,c8y_lwm2m,MAROOCHYDORE,4558,Residential
22723270,c8y_lwm2m,MAROOCHYDORE,4558,Residential
22723403,c8y_lwm2m,MAROOCHYDORE,4558,Residential
22723220,c8y_lwm2m,MAROOCHYDORE,4558,Residential
22723533,c8y_lwm2m,MAROOCHYDORE,4558,Residential
22723423,c8y_lwm2m,MAROOCHYDORE,4558,Residential
22723381,c8y_lwm2m,MAROOCHYDORE,4558,Residential
22723522,c8y_lwm2m,MAROOCHYDORE,4558,Residential
9026565,captis_pulse,MAROOCHYDORE,4558,Residential
22722634,c8y_lwm2m,MAROOCHYDORE,4558,Residential
8980581,captis_pulse,MAROOCHYDORE,4558,Residential
8978099,captis_pulse,MAROOCHYDORE,4558,Residential
284563,captis_pulse,#N/A,#N/A,#N/A
22722637,c8y_lwm2m,MAROOCHYDORE,4558,Residential
22723678,c8y_lwm2m,MAROOCHYDORE,4558,Residential
22723298,c8y_lwm2m,MAROOCHYDORE,4558,Residential
22723299,c8y_lwm2m,MAROOCHYDORE,4558,Residential
22723577,c8y_lwm2m,MAROOCHYDORE,4558,Residential
22723576,c8y_lwm2m,MAROOCHYDORE,4558,Residential
22723581,c8y_lwm2m,MAROOCHYDORE,4558,Residential
22723583,c8y_lwm2m,MAROOCHYDORE,4558,Residential
22723580,c8y_lwm2m,MAROOCHYDORE,4558,Residential
22723442,c8y_lwm2m,MAROOCHYDORE,4558,Residential
22723440,c8y_lwm2m,MAROOCHYDORE,4558,Residential
22723445,c8y_lwm2m,MAROOCHYDORE,4558,Residential
22723441,c8y_lwm2m,MAROOCHYDORE,4558,Residential
22723207,c8y_lwm2m,MAROOCHYDORE,4558,Residential
22723255,c8y_lwm2m,MAROOCHYDORE,4558,Residential
22723259,c8y_lwm2m,MAROOCHYDORE,4558,Residential
22723258,c8y_lwm2m,MAROOCHYDORE,4558,Residential
22723557,c8y_lwm2m,MAROOCHYDORE,4558,Residential
22724073,c8y_lwm2m,MAROOCHYDORE,4558,Residential
22724028,c8y_lwm2m,MAROOCHYDORE,4558,Residential
22724077,c8y_lwm2m,MAROOCHYDORE,4558,Residential
22723256,c8y_lwm2m,MAROOCHYDORE,4558,Residential
22723582,c8y_lwm2m,MAROOCHYDORE,4558,Residential
22723206,c8y_lwm2m,MAROOCHYDORE,4558,Residential
22723579,c8y_lwm2m,MAROOCHYDORE,4558,Residential
22723677,c8y_lwm2m,MAROOCHYDORE,4558,Residential
22723849,c8y_lwm2m,MAROOCHYDORE,4558,Residential
22723679,c8y_lwm2m,MAROOCHYDORE,4558,Residential
22724075,c8y_lwm2m,MAROOCHYDORE,4558,Residential
22723847,c8y_lwm2m,MAROOCHYDORE,4558,Residential
22723701,c8y_lwm2m,MAROOCHYDORE,4558,Residential
22723675,c8y_lwm2m,MAROOCHYDORE,4558,Residential
81964738,captis_pulse,MAROOCHYDORE,4558,Residential
22723683,c8y_lwm2m,MAROOCHYDORE,4558,Residential
22722909,c8y_lwm2m,MAROOCHYDORE,4558,Residential
22724052,c8y_lwm2m,MAROOCHYDORE,4558,Residential
22724080,c8y_lwm2m,MAROOCHYDORE,4558,Residential
22724079,c8y_lwm2m,MAROOCHYDORE,4558,Residential
22724076,c8y_lwm2m,MAROOCHYDORE,4558,Residential
22724074,c8y_lwm2m,MAROOCHYDORE,4558,Residential
22724082,c8y_lwm2m,MAROOCHYDORE,4558,Residential
22722906,c8y_lwm2m,MAROOCHYDORE,4558,Residential
22724086,c8y_lwm2m,MAROOCHYDORE,4558,Residential
22723571,c8y_lwm2m,KULUIN,4558,Residential
22723529,c8y_lwm2m,KULUIN,4558,Residential
22723560,c8y_lwm2m,KULUIN,4558,Residential
22723527,c8y_lwm2m,KULUIN,4558,Residential
22723564,c8y_lwm2m,KULUIN,4558,Residential
22723528,c8y_lwm2m,KULUIN,4558,Residential
22723287,c8y_lwm2m,KULUIN,4558,Residential
22723235,c8y_lwm2m,KULUIN,4558,Residential
22723331,c8y_lwm2m,MAROOCHYDORE,4558,Residential
22723248,c8y_lwm2m,MAROOCHYDORE,4558,Residential
22723395,c8y_lwm2m,MAROOCHYDORE,4558,Residential
22723477,c8y_lwm2m,MAROOCHYDORE,4558,Residential
22723327,c8y_lwm2m,MAROOCHYDORE,4558,Residential
22723329,c8y_lwm2m,MAROOCHYDORE,4558,Residential
22723330,c8y_lwm2m,MAROOCHYDORE,4558,Residential
22723490,c8y_lwm2m,KULUIN,4558,Residential
22723492,c8y_lwm2m,KULUIN,4558,Residential
22722920,c8y_lwm2m,KULUIN,4558,Residential
22723975,c8y_lwm2m,KULUIN,4558,Residential
22722616,c8y_lwm2m,KULUIN,4558,Residential
22723068,c8y_lwm2m,KULUIN,4558,Residential
22723988,c8y_lwm2m,KULUIN,4558,Residential
22722617,c8y_lwm2m,KULUIN,4558,Residential
22723491,c8y_lwm2m,KULUIN,4558,Residential
22722944,c8y_lwm2m,KULUIN,4558,Residential
22722974,c8y_lwm2m,KULUIN,4558,Residential
22722699,c8y_lwm2m,KULUIN,4558,Residential
22722945,c8y_lwm2m,KULUIN,4558,Residential
22722620,c8y_lwm2m,KULUIN,4558,Residential
22722618,c8y_lwm2m,KULUIN,4558,Residential
22723488,c8y_lwm2m,KULUIN,4558,Residential
22722947,c8y_lwm2m,KULUIN,4558,Residential
22722698,c8y_lwm2m,KULUIN,4558,Residential
22723018,c8y_lwm2m,KULUIN,4558,Residential
22723650,c8y_lwm2m,KULUIN,4558,Residential
22722982,c8y_lwm2m,KULUIN,4558,Residential
22723944,c8y_lwm2m,KULUIN,4558,Residential
22723696,c8y_lwm2m,KULUIN,4558,Residential
22723799,c8y_lwm2m,KULUIN,4558,Residential
22723797,c8y_lwm2m,KULUIN,4558,Residential
22723644,c8y_lwm2m,KULUIN,4558,Residential
22723096,c8y_lwm2m,KULUIN,4558,Residential
